,seed,num_clf_data,alpha,method,avg_set_size,coverage_rate,accuracy
801,7,20,0.05,rand_aps,2.9099998474121094,0.9700000286102295,0.39
802,7,20,0.1,rand_aps,2.7799999713897705,0.9399999976158142,0.39
803,7,20,0.2,rand_aps,2.419999837875366,0.8199999928474426,0.39
804,7,20,0.02,aps,3.0,1.0,0.39
805,7,20,0.05,aps,2.9700000286102295,0.9900000095367432,0.39
806,7,20,0.1,aps,2.9700000286102295,0.9900000095367432,0.39
807,7,20,0.2,aps,2.9700000286102295,0.9900000095367432,0.39
808,7,20,0.02,thr,2.8499999046325684,0.9900000095367432,0.39
809,7,20,0.05,thr,2.5,0.9399999976158142,0.39
810,7,20,0.1,thr,2.419999837875366,0.9100000262260437,0.39
811,7,20,0.2,thr,2.1499998569488525,0.8199999928474426,0.39
812,7,20,0.02,ranker,1.9399999380111694,0.9200000166893005,0.39
813,7,20,0.05,ranker,1.8700000047683716,0.8899999856948853,0.39
814,7,20,0.1,ranker,1.4900000095367432,0.8700000047683716,0.39
815,7,20,0.2,ranker,1.0799999237060547,0.8299999833106995,0.39
816,7,30,0.02,rand_aps,2.2100000381469727,0.9599999785423279,0.78
817,7,30,0.05,rand_aps,1.7300000190734863,0.9399999976158142,0.78
818,7,30,0.1,rand_aps,1.409999966621399,0.8999999761581421,0.78
819,7,30,0.2,rand_aps,1.1799999475479126,0.8199999928474426,0.78
820,7,30,0.02,aps,2.950000047683716,1.0,0.78
821,7,30,0.05,aps,1.7599999904632568,0.9399999976158142,0.78
822,7,30,0.1,aps,1.3399999141693115,0.8799999952316284,0.78
823,7,30,0.2,aps,1.209999918937683,0.8199999928474426,0.78
824,7,30,0.02,thr,2.2799999713897705,0.9800000190734863,0.78
825,7,30,0.05,thr,1.659999966621399,0.9399999976158142,0.78
826,7,30,0.1,thr,1.2200000286102295,0.8600000143051147,0.78
827,7,30,0.2,thr,0.85999995470047,0.699999988079071,0.78
828,7,30,0.02,ranker,1.9799998998641968,0.949999988079071,0.78
829,7,30,0.05,ranker,1.5899999141693115,0.9100000262260437,0.78
830,7,30,0.1,ranker,1.3299999237060547,0.8700000047683716,0.78
831,7,30,0.2,ranker,0.9300000071525574,0.7599999904632568,0.78
832,7,40,0.02,rand_aps,2.93999981880188,0.9900000095367432,0.51
833,7,40,0.05,rand_aps,2.8999998569488525,0.9800000190734863,0.51
834,7,40,0.1,rand_aps,2.700000047683716,0.8799999952316284,0.51
835,7,40,0.2,rand_aps,2.3899998664855957,0.800000011920929,0.51
836,7,40,0.02,aps,3.0,1.0,0.51
837,7,40,0.05,aps,2.929999828338623,0.9900000095367432,0.51
838,7,40,0.1,aps,2.929999828338623,0.9900000095367432,0.51
839,7,40,0.2,aps,2.929999828338623,0.9900000095367432,0.51
840,7,40,0.02,thr,2.450000047683716,0.9599999785423279,0.51
841,7,40,0.05,thr,2.309999942779541,0.9200000166893005,0.51
842,7,40,0.1,thr,2.259999990463257,0.9100000262260437,0.51
843,7,40,0.2,thr,2.180000066757202,0.8600000143051147,0.51
844,7,40,0.02,ranker,2.0199999809265137,0.9599999785423279,0.51
845,7,40,0.05,ranker,1.5,0.8999999761581421,0.51
846,7,40,0.1,ranker,1.0499999523162842,0.8299999833106995,0.51
847,7,40,0.2,ranker,0.949999988079071,0.7799999713897705,0.51
848,7,50,0.02,rand_aps,1.8600000143051147,0.9100000262260437,0.81
849,7,50,0.05,rand_aps,1.6699999570846558,0.9100000262260437,0.81
850,7,50,0.1,rand_aps,1.5,0.8799999952316284,0.81
851,7,50,0.2,rand_aps,1.090000033378601,0.7900000214576721,0.81
852,7,50,0.02,aps,2.919999837875366,0.9900000095367432,0.81
853,7,50,0.05,aps,1.7799999713897705,0.8899999856948853,0.81
854,7,50,0.1,aps,1.5499999523162842,0.8799999952316284,0.81
855,7,50,0.2,aps,1.1299999952316284,0.8100000023841858,0.81
856,7,50,0.02,thr,1.9499999284744263,0.949999988079071,0.81
857,7,50,0.05,thr,1.5299999713897705,0.9200000166893005,0.81
858,7,50,0.1,thr,1.1999999284744263,0.8600000143051147,0.81
859,7,50,0.2,thr,0.9099999666213989,0.7699999809265137,0.81
860,7,50,0.02,ranker,1.71999990940094,0.9300000071525574,0.81
861,7,50,0.05,ranker,1.4199999570846558,0.8899999856948853,0.81
862,7,50,0.1,ranker,1.0799999237060547,0.8399999737739563,0.81
863,7,50,0.2,ranker,0.9199999570846558,0.75,0.81
864,7,100,0.02,rand_aps,2.629999876022339,0.9900000095367432,0.81
865,7,100,0.05,rand_aps,1.4900000095367432,0.8999999761581421,0.81
866,7,100,0.1,rand_aps,1.2699999809265137,0.8500000238418579,0.81
867,7,100,0.2,rand_aps,1.0699999332427979,0.7799999713897705,0.81
868,7,100,0.02,aps,2.2699999809265137,0.9599999785423279,0.81
869,7,100,0.05,aps,1.6399999856948853,0.9100000262260437,0.81
870,7,100,0.1,aps,1.3299999237060547,0.8700000047683716,0.81
871,7,100,0.2,aps,1.1399999856948853,0.800000011920929,0.81
872,7,100,0.02,thr,2.25,0.9800000190734863,0.81
873,7,100,0.05,thr,1.4900000095367432,0.9300000071525574,0.81
874,7,100,0.1,thr,1.1799999475479126,0.8799999952316284,0.81
875,7,100,0.2,thr,0.85999995470047,0.7200000286102295,0.81
876,7,100,0.02,ranker,1.959999918937683,0.9599999785423279,0.81
877,7,100,0.05,ranker,1.5399999618530273,0.9100000262260437,0.81
878,7,100,0.1,ranker,1.1399999856948853,0.8500000238418579,0.81
879,7,100,0.2,ranker,0.949999988079071,0.800000011920929,0.81
880,7,150,0.02,rand_aps,1.9799998998641968,0.9599999785423279,0.83
881,7,150,0.05,rand_aps,1.4800000190734863,0.9399999976158142,0.83
882,7,150,0.1,rand_aps,1.350000023841858,0.8799999952316284,0.83
883,7,150,0.2,rand_aps,1.1799999475479126,0.7799999713897705,0.83
884,7,150,0.02,aps,1.9299999475479126,0.9300000071525574,0.83
885,7,150,0.05,aps,1.75,0.9200000166893005,0.83
886,7,150,0.1,aps,1.459999918937683,0.8999999761581421,0.83
887,7,150,0.2,aps,1.1799999475479126,0.800000011920929,0.83
888,7,150,0.02,thr,1.75,0.9599999785423279,0.83
889,7,150,0.05,thr,1.3799999952316284,0.9100000262260437,0.83
890,7,150,0.1,thr,1.1999999284744263,0.8799999952316284,0.83
891,7,150,0.2,thr,0.8199999928474426,0.7200000286102295,0.83
892,7,150,0.02,ranker,2.0399999618530273,0.9700000286102295,0.83
893,7,150,0.05,ranker,1.350000023841858,0.8799999952316284,0.83
894,7,150,0.1,ranker,1.1999999284744263,0.8399999737739563,0.83
895,7,150,0.2,ranker,1.0199999809265137,0.800000011920929,0.83
896,8,10,0.02,rand_aps,2.990000009536743,1.0,0.35
897,8,10,0.05,rand_aps,2.869999885559082,0.9599999785423279,0.35
898,8,10,0.1,rand_aps,2.7100000381469727,0.9200000166893005,0.35
899,8,10,0.2,rand_aps,2.3299999237060547,0.7699999809265137,0.35
900,8,10,0.02,aps,3.0,1.0,0.35
901,8,10,0.05,aps,2.93999981880188,0.949999988079071,0.35
902,8,10,0.1,aps,2.93999981880188,0.949999988079071,0.35
903,8,10,0.2,aps,2.93999981880188,0.949999988079071,0.35
904,8,10,0.02,thr,2.5,0.9800000190734863,0.35
905,8,10,0.05,thr,2.4099998474121094,0.9700000286102295,0.35
906,8,10,0.1,thr,2.3399999141693115,0.949999988079071,0.35
907,8,10,0.2,thr,2.25,0.9100000262260437,0.35
908,8,10,0.02,ranker,2.2799999713897705,0.9900000095367432,0.35
909,8,10,0.05,ranker,1.3199999332427979,0.9300000071525574,0.35
910,8,10,0.1,ranker,1.1399999856948853,0.9100000262260437,0.35
911,8,10,0.2,ranker,1.0,0.8600000143051147,0.35
912,8,20,0.02,rand_aps,2.8999998569488525,0.9700000286102295,0.35
913,8,20,0.05,rand_aps,2.9800000190734863,0.9900000095367432,0.35
914,8,20,0.1,rand_aps,2.5899999141693115,0.9200000166893005,0.35
915,8,20,0.2,rand_aps,2.3899998664855957,0.800000011920929,0.35
916,8,20,0.02,aps,3.0,1.0,0.35
917,8,20,0.05,aps,2.8999998569488525,0.9700000286102295,0.35
918,8,20,0.1,aps,2.8999998569488525,0.9700000286102295,0.35
919,8,20,0.2,aps,2.8999998569488525,0.9700000286102295,0.35
920,8,20,0.02,thr,2.450000047683716,0.9700000286102295,0.35
921,8,20,0.05,thr,2.419999837875366,0.9700000286102295,0.35
922,8,20,0.1,thr,2.259999990463257,0.9300000071525574,0.35
923,8,20,0.2,thr,2.240000009536743,0.9200000166893005,0.35
924,8,20,0.02,ranker,1.559999942779541,0.9700000286102295,0.35
925,8,20,0.05,ranker,1.3299999237060547,0.9399999976158142,0.35
926,8,20,0.1,ranker,1.100000023841858,0.8999999761581421,0.35
927,8,20,0.2,ranker,0.949999988079071,0.8500000238418579,0.35
928,8,30,0.02,rand_aps,2.9800000190734863,1.0,0.35
929,8,30,0.05,rand_aps,2.879999876022339,0.9800000190734863,0.35
930,8,30,0.1,rand_aps,2.7100000381469727,0.9100000262260437,0.35
931,8,30,0.2,rand_aps,2.450000047683716,0.8299999833106995,0.35
932,8,30,0.02,aps,3.0,1.0,0.35
933,8,30,0.05,aps,2.919999837875366,0.9599999785423279,0.35
934,8,30,0.1,aps,2.919999837875366,0.9599999785423279,0.35
935,8,30,0.2,aps,2.919999837875366,0.9599999785423279,0.35
936,8,30,0.02,thr,2.6399998664855957,0.9900000095367432,0.35
937,8,30,0.05,thr,2.559999942779541,0.9800000190734863,0.35
938,8,30,0.1,thr,2.3999998569488525,0.8999999761581421,0.35
939,8,30,0.2,thr,2.3299999237060547,0.8500000238418579,0.35
940,8,30,0.02,ranker,1.5499999523162842,0.9700000286102295,0.35
941,8,30,0.05,ranker,1.399999976158142,0.949999988079071,0.35
942,8,30,0.1,ranker,1.100000023841858,0.8799999952316284,0.35
943,8,30,0.2,ranker,0.9199999570846558,0.8299999833106995,0.35
944,8,40,0.02,rand_aps,2.109999895095825,0.9800000190734863,0.87
945,8,40,0.05,rand_aps,1.6200000047683716,0.9700000286102295,0.87
946,8,40,0.1,rand_aps,1.3600000143051147,0.949999988079071,0.87
947,8,40,0.2,rand_aps,1.2200000286102295,0.8899999856948853,0.87
948,8,40,0.02,aps,2.879999876022339,1.0,0.87
949,8,40,0.05,aps,1.9900000095367432,0.9800000190734863,0.87
950,8,40,0.1,aps,1.5199999809265137,0.9700000286102295,0.87
951,8,40,0.2,aps,1.3299999237060547,0.9100000262260437,0.87
952,8,40,0.02,thr,1.7699999809265137,0.9800000190734863,0.87
953,8,40,0.05,thr,1.5899999141693115,0.9700000286102295,0.87
954,8,40,0.1,thr,1.3899999856948853,0.9599999785423279,0.87
955,8,40,0.2,thr,1.0099999904632568,0.8799999952316284,0.87
956,8,40,0.02,ranker,1.8700000047683716,0.9800000190734863,0.87
957,8,40,0.05,ranker,1.2699999809265137,0.9200000166893005,0.87
958,8,40,0.1,ranker,1.090000033378601,0.8799999952316284,0.87
959,8,40,0.2,ranker,0.9199999570846558,0.8199999928474426,0.87
960,8,50,0.02,rand_aps,2.569999933242798,1.0,0.86
961,8,50,0.05,rand_aps,1.46999990940094,0.9399999976158142,0.86
962,8,50,0.1,rand_aps,1.4399999380111694,0.9599999785423279,0.86
963,8,50,0.2,rand_aps,1.2300000190734863,0.9200000166893005,0.86
964,8,50,0.02,aps,2.859999895095825,1.0,0.86
965,8,50,0.05,aps,1.5399999618530273,0.9800000190734863,0.86
966,8,50,0.1,aps,1.5,0.9700000286102295,0.86
967,8,50,0.2,aps,1.3899999856948853,0.8999999761581421,0.86
968,8,50,0.02,thr,1.8700000047683716,0.9800000190734863,0.86
969,8,50,0.05,thr,1.4399999380111694,0.9700000286102295,0.86
970,8,50,0.1,thr,1.2200000286102295,0.949999988079071,0.86
971,8,50,0.2,thr,0.9599999785423279,0.8500000238418579,0.86
972,8,50,0.02,ranker,1.5,0.9700000286102295,0.86
973,8,50,0.05,ranker,1.2899999618530273,0.949999988079071,0.86
974,8,50,0.1,ranker,1.1299999952316284,0.9300000071525574,0.86
975,8,50,0.2,ranker,0.9099999666213989,0.8299999833106995,0.86
976,8,100,0.02,rand_aps,1.9299999475479126,0.9900000095367432,0.86
977,8,100,0.05,rand_aps,1.3399999141693115,0.949999988079071,0.86
978,8,100,0.1,rand_aps,1.209999918937683,0.9300000071525574,0.86
979,8,100,0.2,rand_aps,1.0399999618530273,0.8500000238418579,0.86
980,8,100,0.02,aps,1.7799999713897705,0.9700000286102295,0.86
981,8,100,0.05,aps,1.5299999713897705,0.949999988079071,0.86
982,8,100,0.1,aps,1.5,0.949999988079071,0.86
983,8,100,0.2,aps,1.3399999141693115,0.8299999833106995,0.86
984,8,100,0.02,thr,1.5199999809265137,0.9800000190734863,0.86
985,8,100,0.05,thr,1.309999942779541,0.9599999785423279,0.86
986,8,100,0.1,thr,1.1399999856948853,0.9300000071525574,0.86
987,8,100,0.2,thr,0.9199999570846558,0.8399999737739563,0.86
988,8,100,0.02,ranker,1.3199999332427979,0.9399999976158142,0.86
989,8,100,0.05,ranker,1.1799999475479126,0.9300000071525574,0.86
990,8,100,0.1,ranker,1.0499999523162842,0.8999999761581421,0.86
991,8,100,0.2,ranker,0.9300000071525574,0.8600000143051147,0.86
992,8,150,0.02,rand_aps,2.0899999141693115,1.0,0.91
993,8,150,0.05,rand_aps,1.2999999523162842,0.9300000071525574,0.91
994,8,150,0.1,rand_aps,1.0699999332427979,0.8500000238418579,0.91
995,8,150,0.2,rand_aps,0.9599999785423279,0.800000011920929,0.91
996,8,150,0.02,aps,2.319999933242798,0.9900000095367432,0.91
997,8,150,0.05,aps,1.6999999284744263,0.9700000286102295,0.91
998,8,150,0.1,aps,1.5399999618530273,0.9300000071525574,0.91
999,8,150,0.2,aps,1.3199999332427979,0.8799999952316284,0.91
1000,8,150,0.02,thr,1.399999976158142,0.9599999785423279,0.91
1001,8,150,0.05,thr,1.159999966621399,0.9399999976158142,0.91
1002,8,150,0.1,thr,1.0399999618530273,0.9100000262260437,0.91
1003,8,150,0.2,thr,0.9099999666213989,0.8500000238418579,0.91
1004,8,150,0.02,ranker,1.2799999713897705,0.9399999976158142,0.91
1005,8,150,0.05,ranker,1.2200000286102295,0.9399999976158142,0.91
1006,8,150,0.1,ranker,1.0499999523162842,0.8999999761581421,0.91
1007,8,150,0.2,ranker,0.9199999570846558,0.8399999737739563,0.91
1008,9,10,0.02,rand_aps,2.319999933242798,0.9700000286102295,0.75
1009,9,10,0.05,rand_aps,1.7799999713897705,0.9399999976158142,0.75
1010,9,10,0.1,rand_aps,1.4399999380111694,0.8600000143051147,0.75
1011,9,10,0.2,rand_aps,1.2300000190734863,0.7699999809265137,0.75
1012,9,10,0.02,aps,2.919999837875366,0.9900000095367432,0.75
1013,9,10,0.05,aps,1.959999918937683,0.9399999976158142,0.75
1014,9,10,0.1,aps,1.5299999713897705,0.8799999952316284,0.75
1015,9,10,0.2,aps,1.2799999713897705,0.7699999809265137,0.75
1016,9,10,0.02,thr,2.180000066757202,0.9800000190734863,0.75
1017,9,10,0.05,thr,1.6799999475479126,0.9300000071525574,0.75
1018,9,10,0.1,thr,1.3899999856948853,0.8700000047683716,0.75
1019,9,10,0.2,thr,1.0299999713897705,0.75,0.75
1020,9,10,0.02,ranker,1.7599999904632568,0.9700000286102295,0.75
1021,9,10,0.05,ranker,1.5999999046325684,0.9700000286102295,0.75
1022,9,10,0.1,ranker,1.309999942779541,0.9100000262260437,0.75
1023,9,10,0.2,ranker,1.0,0.8299999833106995,0.75
1024,9,20,0.02,rand_aps,1.7400000095367432,0.9599999785423279,0.82
1025,9,20,0.05,rand_aps,1.5799999237060547,0.9100000262260437,0.82
1026,9,20,0.1,rand_aps,1.2799999713897705,0.9100000262260437,0.82
1027,9,20,0.2,rand_aps,1.0699999332427979,0.8199999928474426,0.82
1028,9,20,0.02,aps,2.8499999046325684,1.0,0.82
1029,9,20,0.05,aps,1.8199999332427979,0.9300000071525574,0.82
1030,9,20,0.1,aps,1.6100000143051147,0.8899999856948853,0.82
1031,9,20,0.2,aps,1.1699999570846558,0.7900000214576721,0.82
1032,9,20,0.02,thr,1.809999942779541,0.9900000095367432,0.82
1033,9,20,0.05,thr,1.46999990940094,0.9599999785423279,0.82
1034,9,20,0.1,thr,1.2699999809265137,0.9200000166893005,0.82
1035,9,20,0.2,thr,0.9399999976158142,0.8100000023841858,0.82
1036,9,20,0.02,ranker,1.8199999332427979,0.9800000190734863,0.82
1037,9,20,0.05,ranker,1.4299999475479126,0.9599999785423279,0.82
1038,9,20,0.1,ranker,1.2999999523162842,0.9300000071525574,0.82
1039,9,20,0.2,ranker,0.9699999690055847,0.8299999833106995,0.82
1040,9,30,0.02,rand_aps,2.859999895095825,0.9599999785423279,0.31
1041,9,30,0.05,rand_aps,2.7300000190734863,0.9300000071525574,0.31
1042,9,30,0.1,rand_aps,2.2899999618530273,0.8299999833106995,0.31
1043,9,30,0.2,rand_aps,2.049999952316284,0.75,0.31
1044,9,30,0.02,aps,2.9099998474121094,0.9800000190734863,0.31
1045,9,30,0.05,aps,2.9099998474121094,0.9800000190734863,0.31
1046,9,30,0.1,aps,2.9099998474121094,0.9800000190734863,0.31
1047,9,30,0.2,aps,2.9099998474121094,0.9800000190734863,0.31
1048,9,30,0.02,thr,2.379999876022339,0.9800000190734863,0.31
1049,9,30,0.05,thr,2.309999942779541,0.949999988079071,0.31
1050,9,30,0.1,thr,2.180000066757202,0.8799999952316284,0.31
1051,9,30,0.2,thr,1.9299999475479126,0.800000011920929,0.31
1052,9,30,0.02,ranker,1.75,0.9800000190734863,0.31
1053,9,30,0.05,ranker,1.4900000095367432,0.9700000286102295,0.31
1054,9,30,0.1,ranker,1.209999918937683,0.9200000166893005,0.31
1055,9,30,0.2,ranker,0.9599999785423279,0.8199999928474426,0.31
1056,9,40,0.02,rand_aps,2.1399998664855957,0.9900000095367432,0.85
1057,9,40,0.05,rand_aps,1.459999918937683,0.9399999976158142,0.85
1058,9,40,0.1,rand_aps,1.1399999856948853,0.800000011920929,0.85
1059,9,40,0.2,rand_aps,1.0399999618530273,0.7799999713897705,0.85
1060,9,40,0.02,aps,2.919999837875366,1.0,0.85
1061,9,40,0.05,aps,2.919999837875366,1.0,0.85
1062,9,40,0.1,aps,1.5199999809265137,0.8999999761581421,0.85
1063,9,40,0.2,aps,1.2400000095367432,0.800000011920929,0.85
1064,9,40,0.02,thr,1.6399999856948853,0.9700000286102295,0.85
1065,9,40,0.05,thr,1.4299999475479126,0.9300000071525574,0.85
1066,9,40,0.1,thr,1.1999999284744263,0.8999999761581421,0.85
1067,9,40,0.2,thr,0.9099999666213989,0.8199999928474426,0.85
1068,9,40,0.02,ranker,1.809999942779541,0.9800000190734863,0.85
1069,9,40,0.05,ranker,1.559999942779541,0.9700000286102295,0.85
1070,9,40,0.1,ranker,1.3299999237060547,0.9300000071525574,0.85
1071,9,40,0.2,ranker,0.949999988079071,0.8100000023841858,0.85
1072,9,50,0.02,rand_aps,1.909999966621399,0.9800000190734863,0.84
1073,9,50,0.05,rand_aps,1.309999942779541,0.9399999976158142,0.84
1074,9,50,0.1,rand_aps,1.100000023841858,0.8399999737739563,0.84
1075,9,50,0.2,rand_aps,0.9799999594688416,0.75,0.84
1076,9,50,0.02,aps,3.0,1.0,0.84
1077,9,50,0.05,aps,1.71999990940094,0.949999988079071,0.84
1078,9,50,0.1,aps,1.3700000047683716,0.9100000262260437,0.84
1079,9,50,0.2,aps,1.149999976158142,0.7699999809265137,0.84
1080,9,50,0.02,thr,1.709999918937683,0.9800000190734863,0.84
1081,9,50,0.05,thr,1.2400000095367432,0.9200000166893005,0.84
1082,9,50,0.1,thr,1.1299999952316284,0.8799999952316284,0.84
1083,9,50,0.2,thr,0.9799999594688416,0.8299999833106995,0.84
1084,9,50,0.02,ranker,1.6699999570846558,0.9800000190734863,0.84
1085,9,50,0.05,ranker,1.5399999618530273,0.9700000286102295,0.84
1086,9,50,0.1,ranker,1.2300000190734863,0.9100000262260437,0.84
1087,9,50,0.2,ranker,0.9699999690055847,0.8299999833106995,0.84
1088,9,100,0.02,rand_aps,1.7699999809265137,0.9900000095367432,0.84
1089,9,100,0.05,rand_aps,1.5999999046325684,0.9700000286102295,0.84
1090,9,100,0.1,rand_aps,1.1200000047683716,0.8600000143051147,0.84
1091,9,100,0.2,rand_aps,1.090000033378601,0.8500000238418579,0.84
1092,9,100,0.02,aps,2.8999998569488525,1.0,0.84
1093,9,100,0.05,aps,1.4900000095367432,0.9300000071525574,0.84
1094,9,100,0.1,aps,1.4499999284744263,0.9100000262260437,0.84
1095,9,100,0.2,aps,1.1899999380111694,0.7900000214576721,0.84
1096,9,100,0.02,thr,1.7799999713897705,1.0,0.84
1097,9,100,0.05,thr,1.25,0.9300000071525574,0.84
1098,9,100,0.1,thr,1.1299999952316284,0.8899999856948853,0.84
1099,9,100,0.2,thr,0.8999999761581421,0.7900000214576721,0.84
1100,9,100,0.02,ranker,1.6799999475479126,0.9800000190734863,0.84
1101,9,100,0.05,ranker,1.4800000190734863,0.9700000286102295,0.84
1102,9,100,0.1,ranker,1.1699999570846558,0.9100000262260437,0.84
1103,9,100,0.2,ranker,0.9599999785423279,0.8199999928474426,0.84
1104,9,150,0.02,rand_aps,1.6100000143051147,0.9800000190734863,0.84
1105,9,150,0.05,rand_aps,1.559999942779541,0.9700000286102295,0.84
1106,9,150,0.1,rand_aps,1.3600000143051147,0.9300000071525574,0.84
1107,9,150,0.2,rand_aps,1.0199999809265137,0.8100000023841858,0.84
1108,9,150,0.02,aps,2.2300000190734863,0.9700000286102295,0.84
1109,9,150,0.05,aps,1.5799999237060547,0.9300000071525574,0.84
1110,9,150,0.1,aps,1.3700000047683716,0.8899999856948853,0.84
1111,9,150,0.2,aps,1.1399999856948853,0.7300000190734863,0.84
1112,9,150,0.02,thr,1.709999918937683,1.0,0.84
1113,9,150,0.05,thr,1.3299999237060547,0.9399999976158142,0.84
1114,9,150,0.1,thr,1.100000023841858,0.8999999761581421,0.84
1115,9,150,0.2,thr,0.9300000071525574,0.8199999928474426,0.84
1116,9,150,0.02,ranker,1.7899999618530273,0.9900000095367432,0.84
1117,9,150,0.05,ranker,1.2400000095367432,0.9200000166893005,0.84
1118,9,150,0.1,ranker,1.149999976158142,0.8999999761581421,0.84
1119,9,150,0.2,ranker,0.9799999594688416,0.8500000238418579,0.84
1120,10,10,0.02,rand_aps,1.9900000095367432,0.9800000190734863,0.75
1121,10,10,0.05,rand_aps,1.6799999475479126,0.9700000286102295,0.75
1122,10,10,0.1,rand_aps,1.5,0.8999999761581421,0.75
1123,10,10,0.2,rand_aps,1.100000023841858,0.7400000095367432,0.75
1124,10,10,0.02,aps,1.7300000190734863,0.9700000286102295,0.75
1125,10,10,0.05,aps,1.659999966621399,0.949999988079071,0.75
1126,10,10,0.1,aps,1.6200000047683716,0.9399999976158142,0.75
1127,10,10,0.2,aps,1.4199999570846558,0.8199999928474426,0.75
1128,10,10,0.02,thr,1.96999990940094,0.9800000190734863,0.75
1129,10,10,0.05,thr,1.7599999904632568,0.9800000190734863,0.75
1130,10,10,0.1,thr,1.3700000047683716,0.9100000262260437,0.75
1131,10,10,0.2,thr,1.090000033378601,0.7799999713897705,0.75
1132,10,10,0.02,ranker,2.429999828338623,0.9599999785423279,0.75
1133,10,10,0.05,ranker,2.3399999141693115,0.9300000071525574,0.75
1134,10,10,0.1,ranker,2.0199999809265137,0.8899999856948853,0.75
1135,10,10,0.2,ranker,1.5799999237060547,0.7300000190734863,0.75
1136,10,20,0.02,rand_aps,2.919999837875366,0.9700000286102295,0.36
1137,10,20,0.05,rand_aps,2.809999942779541,0.9700000286102295,0.36
1138,10,20,0.1,rand_aps,2.369999885559082,0.8299999833106995,0.36
1139,10,20,0.2,rand_aps,2.169999837875366,0.800000011920929,0.36
1140,10,20,0.02,aps,2.990000009536743,1.0,0.36
1141,10,20,0.05,aps,2.990000009536743,1.0,0.36
1142,10,20,0.1,aps,2.990000009536743,1.0,0.36
1143,10,20,0.2,aps,2.990000009536743,1.0,0.36
1144,10,20,0.02,thr,2.609999895095825,0.9700000286102295,0.36
1145,10,20,0.05,thr,2.5,0.949999988079071,0.36
1146,10,20,0.1,thr,2.3299999237060547,0.9100000262260437,0.36
1147,10,20,0.2,thr,2.1499998569488525,0.800000011920929,0.36
1148,10,20,0.02,ranker,2.740000009536743,1.0,0.36
1149,10,20,0.05,ranker,1.809999942779541,0.949999988079071,0.36
1150,10,20,0.1,ranker,1.2300000190734863,0.8600000143051147,0.36
1151,10,20,0.2,ranker,0.949999988079071,0.800000011920929,0.36
1152,10,30,0.02,rand_aps,2.93999981880188,0.9900000095367432,0.43
1153,10,30,0.05,rand_aps,2.4099998474121094,0.9399999976158142,0.43
1154,10,30,0.1,rand_aps,2.0899999141693115,0.9100000262260437,0.43
1155,10,30,0.2,rand_aps,1.9299999475479126,0.8700000047683716,0.43
1156,10,30,0.02,aps,2.9600000381469727,1.0,0.43
1157,10,30,0.05,aps,2.9600000381469727,1.0,0.43
1158,10,30,0.1,aps,1.9900000095367432,0.8899999856948853,0.43
1159,10,30,0.2,aps,1.9199999570846558,0.8299999833106995,0.43
1160,10,30,0.02,thr,2.700000047683716,1.0,0.43
1161,10,30,0.05,thr,2.509999990463257,0.9700000286102295,0.43
1162,10,30,0.1,thr,2.379999876022339,0.9399999976158142,0.43
1163,10,30,0.2,thr,1.8399999141693115,0.7699999809265137,0.43
1164,10,30,0.02,ranker,2.069999933242798,0.9900000095367432,0.43
1165,10,30,0.05,ranker,1.8600000143051147,0.9800000190734863,0.43
1166,10,30,0.1,ranker,1.3299999237060547,0.8700000047683716,0.43
1167,10,30,0.2,ranker,0.9699999690055847,0.7400000095367432,0.43
1168,10,40,0.02,rand_aps,1.7400000095367432,0.9700000286102295,0.77
1169,10,40,0.05,rand_aps,1.71999990940094,0.9399999976158142,0.77
1170,10,40,0.1,rand_aps,1.4299999475479126,0.8999999761581421,0.77
1171,10,40,0.2,rand_aps,1.1999999284744263,0.8199999928474426,0.77
1172,10,40,0.02,aps,2.950000047683716,1.0,0.77
1173,10,40,0.05,aps,1.7899999618530273,0.9300000071525574,0.77
1174,10,40,0.1,aps,1.6999999284744263,0.8899999856948853,0.77
1175,10,40,0.2,aps,1.4199999570846558,0.7900000214576721,0.77
1176,10,40,0.02,thr,1.7799999713897705,0.9700000286102295,0.77
1177,10,40,0.05,thr,1.5499999523162842,0.9599999785423279,0.77
1178,10,40,0.1,thr,1.3799999952316284,0.949999988079071,0.77
1179,10,40,0.2,thr,1.0199999809265137,0.7900000214576721,0.77
1180,10,40,0.02,ranker,2.109999895095825,0.9900000095367432,0.77
1181,10,40,0.05,ranker,1.6699999570846558,0.949999988079071,0.77
1182,10,40,0.1,ranker,1.3399999141693115,0.8899999856948853,0.77
1183,10,40,0.2,ranker,1.0099999904632568,0.7599999904632568,0.77
1184,10,50,0.02,rand_aps,2.169999837875366,0.9900000095367432,0.85
1185,10,50,0.05,rand_aps,1.5499999523162842,0.9700000286102295,0.85
1186,10,50,0.1,rand_aps,1.399999976158142,0.949999988079071,0.85
1187,10,50,0.2,rand_aps,1.1999999284744263,0.8899999856948853,0.85
1188,10,50,0.02,aps,2.319999933242798,0.9700000286102295,0.85
1189,10,50,0.05,aps,1.7999999523162842,0.949999988079071,0.85
1190,10,50,0.1,aps,1.6399999856948853,0.9100000262260437,0.85
1191,10,50,0.2,aps,1.4499999284744263,0.8299999833106995,0.85
1192,10,50,0.02,thr,1.9299999475479126,0.9900000095367432,0.85
1193,10,50,0.05,thr,1.5999999046325684,0.9900000095367432,0.85
1194,10,50,0.1,thr,1.2400000095367432,0.9300000071525574,0.85
